Date,FDTR Index,VIX Index,USTW$ Index,USGG10YR Index,USGG30YR Index,USGG5YR Index,USYC2Y10 Index,USYC2Y30 Index,USYC5Y10 Index,USYC2Y5Y Index,CPI YOY Index,FDIDFDMO Index,USURTOT Index,NFP TCH Index,USEMNCHG Index,IP CHNG Index,MTIBCHNG Index,MGT2TB Index,PIDSPINX Index,NAPMPMI Index,OUTFGAF Index,USGGBE10 Index,USHBMIDX Index,CONCCONF Index,OEUSKLAR Index,RSTAMOM Index,USTBTOT Index,FDDSGDP Index,M2% YOY Index,CLA Comdty,CONSSENT Index,PIDSDPS Index,CICRTOT Index,ARDIMOYY Index,M1% YOY Index,SCGRRAI Index,EMB US Equity,SPE AUTO Index,SPE CARD Index,BFCIUS Index,INJCJMOM Index,LEI CHNG Index,GDP CYOY Index,SLDETIGT Index,SLDETGTS Index,GFSIFFND Index,XLF US Equity,XLE US Equity,XLK US Equity,XLV US Equity,XLI US Equity,XLY US Equity,XLB US Equity,CDX HY CDSI GEN 5Y SPRD Corp,PCUSEQTR Index,GFSIRLIQ Index,CIGMEMRA Index,CIGMGRAM Index,LF98OAS Index
19/01/2006,4.25,11.98,84.6763,4.3729,4.5467,4.3061,0.544,17.871,6.602,-5.952,3.4,#N/A N/A,4.9,157,253,0.6,1,1.26,10068.9,55.1,12.9,2.4216,57,103.82,97.4037,0.1,-64.366,-2.4,4.1,#N/A N/A,91.5,2.8,7.267,3.94,-0.1,0.1167,#N/A N/A,1.93,6.87,0.878,-2.9,0,3,-8.8,-5.3,-0.45,25.9764,56.16,21.84,32.59,31.65,33.52,30.63,#N/A N/A,0.53,0.07,#N/A N/A,-0.737,3.49
20/01/2006,4.25,14.56,84.4247,4.3493,4.5214,4.285,0.111,17.374,6.44,-6.329,3.4,#N/A N/A,4.9,157,253,0.6,1,1.26,10068.9,55.1,12.9,2.4359,57,103.82,97.4037,0.1,-64.366,-2.4,4.1,#N/A N/A,91.5,2.8,7.267,3.94,-0.1,0.4333,#N/A N/A,1.93,6.87,0.725,-2.9,0,3,-8.8,-5.3,-0.47,25.4324,56.41,21.27,31.97,30.96,32.95,30.11,#N/A N/A,0.69,0.06,#N/A N/A,-0.714,3.52
21/01/2006,4.25,14.56,84.4247,4.3493,4.5214,4.285,0.111,17.374,6.44,-6.329,3.4,#N/A N/A,4.9,157,253,0.6,1,1.26,10068.9,55.1,12.9,2.4359,57,103.82,97.4037,0.1,-64.366,-2.4,4.1,#N/A N/A,91.5,2.8,7.267,3.94,-0.1,0.4333,#N/A N/A,1.93,6.87,0.725,-2.9,0,3,-8.8,-5.3,-0.47,25.4324,56.41,21.27,31.97,30.96,32.95,30.11,#N/A N/A,0.69,0.06,#N/A N/A,-0.714,3.52
22/01/2006,4.25,14.56,84.4247,4.3493,4.5214,4.285,0.111,17.374,6.44,-6.329,3.4,#N/A N/A,4.9,157,253,0.6,1,1.26,10068.9,55.1,12.9,2.4359,57,103.82,97.4037,0.1,-64.366,-2.4,4.1,#N/A N/A,91.5,2.8,7.267,3.94,-0.1,0.4333,#N/A N/A,1.93,6.87,0.725,-2.9,0,3,-8.8,-5.3,-0.47,25.4324,56.41,21.27,31.97,30.96,32.95,30.11,#N/A N/A,0.69,0.06,#N/A N/A,-0.714,3.52
23/01/2006,4.25,13.93,83.6984,4.3551,4.5301,4.2885,0.598,18.093,6.751,-6.251,3.4,#N/A N/A,4.9,157,253,0.6,1,1.26,10068.9,55.1,12.9,2.4142,57,103.82,97.4037,0.1,-64.366,-2.4,4.1,#N/A N/A,91.5,2.8,7.267,3.94,-0.1,0.45,#N/A N/A,1.93,6.87,0.738,-2.9,0,3,-8.8,-5.3,-0.49,25.4973,57.03,21.19,31.95,30.98,32.93,30.52,#N/A N/A,0.58,0.04,#N/A N/A,-0.686,3.52
24/01/2006,4.25,13.31,83.7191,4.3904,4.5717,4.3167,1.354,19.237,7.404,-6.05,3.4,#N/A N/A,4.9,157,253,0.6,1,1.26,10068.9,55.1,12.9,2.4237,57,103.82,97.4037,0.1,-64.366,-2.4,4.1,#N/A N/A,91.5,2.8,7.267,3.94,-0.1,0.5,#N/A N/A,1.93,6.87,0.817,-2.9,0,3,-8.8,-5.3,-0.5,25.611,56.69,21.26,31.8,31.21,33.26,30.86,#N/A N/A,0.37,0.04,#N/A N/A,-0.73,3.45
25/01/2006,4.25,12.87,83.8229,4.4754,4.6552,4.4017,2.644,20.398,7.628,-4.985,3.4,#N/A N/A,4.9,157,253,0.6,1,1.26,10068.9,55.1,12.9,2.4147,57,103.82,97.4037,0.1,-64.366,-2.4,4.1,#N/A N/A,91.5,2.8,7.267,3.48,-0.1,0.3833,#N/A N/A,1.93,6.87,0.894,-2.9,0,3,-8.8,-5.3,-0.48,25.6597,55.5,21.33,31.76,31.2,33.14,31.01,#N/A N/A,0.62,0.02,#N/A N/A,-0.784,3.36
26/01/2006,4.25,12.42,84.0267,4.5171,4.6939,4.4373,3.199,21.624,7.823,-4.623,3.4,#N/A N/A,4.9,157,253,0.6,1,1.26,10068.9,55.1,12.9,2.4564,57,103.82,97.4037,0.1,-64.366,-2.4,4.1,#N/A N/A,91.5,2.8,7.267,3.48,-0.1,0.4167,#N/A N/A,1.93,6.87,0.9,-2.9,0,3,-8.8,-5.3,-0.43,26.0982,55.68,21.47,31.92,31.55,33.28,31.38,#N/A N/A,0.55,-0.01,#N/A N/A,-0.804,3.34
27/01/2006,4.25,11.97,84.3841,4.5092,4.6918,4.4411,0.922,18.964,6.958,-6.037,3.4,#N/A N/A,4.9,157,253,0.6,1,1.26,10068.9,55.1,12.9,2.4921,57,103.82,97.4037,0.1,-64.366,-2.4,4.1,#N/A N/A,91.5,2.8,7.267,3.48,-0.1,0.2333,#N/A N/A,1.93,6.87,0.93,-2.9,0,3,-8.8,-5.3,-0.39,26.1226,56.65,21.71,32.29,31.62,33.43,31.6,#N/A N/A,0.59,0.04,#N/A N/A,-0.823,3.34
28/01/2006,4.25,11.97,84.3841,4.5092,4.6918,4.4411,0.922,18.964,6.958,-6.037,3.4,#N/A N/A,4.9,157,253,0.6,1,1.26,10068.9,55.1,12.9,2.4921,57,103.82,97.4037,0.1,-64.366,-2.4,4.1,#N/A N/A,91.5,2.8,7.267,3.48,-0.1,0.2333,#N/A N/A,1.93,6.87,0.93,-2.9,0,3,-8.8,-5.3,-0.39,26.1226,56.65,21.71,32.29,31.62,33.43,31.6,#N/A N/A,0.59,0.04,#N/A N/A,-0.823,3.34
29/01/2006,4.25,11.97,84.3841,4.5092,4.6918,4.4411,0.922,18.964,6.958,-6.037,3.4,#N/A N/A,4.9,157,253,0.6,1,1.26,10068.9,55.1,12.9,2.4921,57,103.82,97.4037,0.1,-64.366,-2.4,4.1,#N/A N/A,91.5,2.8,7.267,3.48,-0.1,0.2333,#N/A N/A,1.93,6.87,0.93,-2.9,0,3,-8.8,-5.3,-0.39,26.1226,56.65,21.71,32.29,31.62,33.43,31.6,#N/A N/A,0.59,0.04,#N/A N/A,-0.823,3.34
30/01/2006,4.25,12.39,84.5116,4.5251,4.7018,4.4554,1.894,19.499,7.051,-5.201,3.4,#N/A N/A,4.9,157,253,0.6,1,1.26,10068.9,55.1,12.9,2.5063,57,103.82,97.4037,0.1,-64.366,-2.4,4.1,#N/A N/A,91.5,2.8,7.267,3.48,-0.1,0.3167,#N/A N/A,1.93,6.87,0.9,-2.9,0,3,-8.8,-5.3,-0.35,26.0414,57.95,21.78,32.14,31.69,33.35,31.69,#N/A N/A,0.47,0.07,#N/A N/A,-0.788,3.29
31/01/2006,4.5,12.95,84.1472,4.5152,4.6768,4.4519,-0.457,15.624,6.436,-6.982,4,#N/A N/A,4.7,278,398,0.12,0.7,1.25,10193.3,55,5.4,2.5328,57,106.78,97.6824,2.8,-66.68,-2.3,4.7,#N/A N/A,91.2,3.8,1.41,3.48,1,0.4667,#N/A N/A,1.54,5.68,0.891,-6.6,0.8,3,-10.7,-7.1,-0.35,25.944,57.66,21.6,32.13,31.51,33.23,31.74,#N/A N/A,0.51,0.03,#N/A N/A,-0.781,3.28
01/02/2006,4.5,12.36,84.3989,4.5551,4.7058,4.4984,-2.082,12.68,5.622,-7.703,4,#N/A N/A,4.7,278,398,0.12,0.7,1.25,10193.3,55,5.4,2.5328,57,106.78,97.6824,2.8,-66.68,-2.3,4.7,#N/A N/A,91.2,3.8,1.41,3.48,1,0.1167,#N/A N/A,1.54,5.68,0.944,-6.6,0.8,3,-10.7,-7.1,-0.38,25.9277,56.29,21.73,32.33,31.78,33.34,31.83,#N/A N/A,0.6,0.01,#N/A N/A,-0.815,3.22
02/02/2006,4.5,13.23,84.4984,4.5571,4.6947,4.4985,-2.625,10.984,6.081,-8.398,4,#N/A N/A,4.7,278,398,0.12,0.7,1.25,10193.3,55,5.4,2.5243,57,106.78,97.6824,2.8,-66.68,-2.3,4.7,#N/A N/A,91.2,3.8,1.41,3.48,1,0.3,#N/A N/A,1.54,5.68,0.797,-6.6,0.8,3,-10.7,-7.1,-0.44,25.7491,55.73,21.43,32.07,31.51,33.3,31.36,#N/A N/A,0.68,0.02,#N/A N/A,-0.779,3.21
03/02/2006,4.5,12.96,84.9875,4.5232,4.6242,4.4809,-4.767,5.538,4.212,-9.029,4,#N/A N/A,4.7,278,398,0.12,0.7,1.25,10193.3,55,5.4,2.5357,57,106.78,97.6824,2.8,-66.68,-2.3,4.7,#N/A N/A,91.2,3.8,1.41,3.48,1,0.0667,#N/A N/A,1.54,5.68,0.811,-6.6,0.8,3,-10.7,-7.1,-0.5,25.6435,55.22,21.28,32.01,31.44,33.14,31.08,#N/A N/A,0.7,0.03,#N/A N/A,-0.776,3.24
04/02/2006,4.5,12.96,84.9875,4.5232,4.6242,4.4809,-4.767,5.538,4.212,-9.029,4,#N/A N/A,4.7,278,398,0.12,0.7,1.25,10193.3,55,5.4,2.5357,57,106.78,97.6824,2.8,-66.68,-2.3,4.7,#N/A N/A,91.2,3.8,1.41,3.48,1,0.0667,#N/A N/A,1.54,5.68,0.811,-6.6,0.8,3,-10.7,-7.1,-0.5,25.6435,55.22,21.28,32.01,31.44,33.14,31.08,#N/A N/A,0.7,0.03,#N/A N/A,-0.776,3.24
05/02/2006,4.5,12.96,84.9875,4.5232,4.6242,4.4809,-4.767,5.538,4.212,-9.029,4,#N/A N/A,4.7,278,398,0.12,0.7,1.25,10193.3,55,5.4,2.5357,57,106.78,97.6824,2.8,-66.68,-2.3,4.7,#N/A N/A,91.2,3.8,1.41,3.48,1,0.0667,#N/A N/A,1.54,5.68,0.811,-6.6,0.8,3,-10.7,-7.1,-0.5,25.6435,55.22,21.28,32.01,31.44,33.14,31.08,#N/A N/A,0.7,0.03,#N/A N/A,-0.776,3.24
06/02/2006,4.5,13.04,85.1875,4.5432,4.6222,4.5061,-6.927,0.927,3.634,-10.561,4,#N/A N/A,4.7,278,398,0.12,0.7,1.25,10193.3,55,5.4,2.5435,57,106.78,97.6824,2.8,-66.68,-2.3,4.7,#N/A N/A,91.2,3.8,1.41,3.48,1,0.0667,#N/A N/A,1.54,5.68,0.816,-6.6,0.8,3,-10.7,-7.1,-0.56,25.7166,56.3,21.22,31.72,31.55,33.13,31.64,#N/A N/A,0.7,0.03,#N/A N/A,-0.761,3.24
07/02/2006,4.5,13.59,85.1364,4.5652,4.6538,4.5134,-3.154,5.514,5.147,-8.301,4,#N/A N/A,4.7,278,398,0.12,0.7,1.25,10193.3,55,5.4,2.5324,57,106.78,97.6824,2.8,-66.68,-2.3,4.7,#N/A N/A,91.2,3.8,1.41,3.48,1,-0.15,#N/A N/A,1.54,5.68,0.795,-6.6,0.8,3,-10.7,-7.1,-0.6,25.5461,53.95,21.16,31.67,31.32,32.93,30.81,#N/A N/A,0.67,-0.01,#N/A N/A,-0.767,3.28
08/02/2006,4.5,12.83,85.4639,4.5873,4.6746,4.5423,-4.137,4.402,4.446,-8.583,4,#N/A N/A,4.7,278,398,0.12,0.7,1.25,10193.3,55,5.4,2.5247,57,106.78,97.6824,2.8,-66.68,-2.3,4.7,#N/A N/A,91.2,3.8,1.41,4.14,1,-0.1833,#N/A N/A,1.54,5.68,0.861,-6.6,0.8,3,-10.7,-7.1,-0.67,25.7085,53.96,21.57,32.08,31.47,33.16,30.86,#N/A N/A,0.6,0.02,#N/A N/A,-0.776,3.26
09/02/2006,4.5,13.12,85.1944,4.5432,4.6508,4.5388,-6.834,0.06,4.105,-10.939,4,#N/A N/A,4.7,278,398,0.12,0.7,1.25,10193.3,55,5.4,2.4963,57,106.78,97.6824,2.8,-66.68,-2.3,4.7,#N/A N/A,91.2,3.8,1.41,4.14,1,0.0167,#N/A N/A,1.54,5.68,0.834,-6.6,0.8,3,-10.7,-7.1,-0.74,25.7734,52.73,21.47,32.11,31.65,33.15,30.96,#N/A N/A,0.5,0.03,#N/A N/A,-0.787,3.25
10/02/2006,4.5,12.87,85.3688,4.5845,4.5518,4.5861,-9.653,-12.974,-0.046,-9.648,4,#N/A N/A,4.7,278,398,0.12,0.7,1.25,10193.3,55,5.4,2.5025,57,106.78,97.6824,2.8,-66.68,-2.3,4.7,#N/A N/A,91.2,3.8,1.41,4.14,1,0.0833,#N/A N/A,1.54,5.68,0.898,-6.6,0.8,3,-10.7,-7.1,-0.81,25.9196,52.54,21.64,32.04,31.86,33.27,30.9,#N/A N/A,0.57,0.02,#N/A N/A,-0.815,3.22
11/02/2006,4.5,12.87,85.3688,4.5845,4.5518,4.5861,-9.653,-12.974,-0.046,-9.648,4,#N/A N/A,4.7,278,398,0.12,0.7,1.25,10193.3,55,5.4,2.5025,57,106.78,97.6824,2.8,-66.68,-2.3,4.7,#N/A N/A,91.2,3.8,1.41,4.14,1,0.0833,#N/A N/A,1.54,5.68,0.898,-6.6,0.8,3,-10.7,-7.1,-0.81,25.9196,52.54,21.64,32.04,31.86,33.27,30.9,#N/A N/A,0.57,0.02,#N/A N/A,-0.815,3.22
12/02/2006,4.5,12.87,85.3688,4.5845,4.5518,4.5861,-9.653,-12.974,-0.046,-9.648,4,#N/A N/A,4.7,278,398,0.12,0.7,1.25,10193.3,55,5.4,2.5025,57,106.78,97.6824,2.8,-66.68,-2.3,4.7,#N/A N/A,91.2,3.8,1.41,4.14,1,0.0833,#N/A N/A,1.54,5.68,0.898,-6.6,0.8,3,-10.7,-7.1,-0.81,25.9196,52.54,21.64,32.04,31.86,33.27,30.9,#N/A N/A,0.57,0.02,#N/A N/A,-0.815,3.22
13/02/2006,4.5,13.35,85.4376,4.5766,4.5557,4.5682,-9.356,-11.19,0.801,-9.995,4,#N/A N/A,4.7,278,398,0.12,0.7,1.25,10193.3,55,5.4,2.4946,57,106.78,97.6824,2.8,-66.68,-2.3,4.7,#N/A N/A,91.2,3.8,1.41,4.14,1,0.15,#N/A N/A,1.54,5.68,0.868,-6.6,0.8,3,-10.7,-7.1,-0.89,25.8222,52.33,21.44,32,31.9,33.19,30.59,#N/A N/A,0.67,-0.01,#N/A N/A,-0.815,3.25
14/02/2006,4.5,12.25,85.4765,4.6102,4.5887,4.5901,-7.303,-9.454,1.662,-8.965,4,#N/A N/A,4.7,278,398,0.12,0.7,1.25,10193.3,55,5.4,2.4787,57,106.78,97.6824,2.8,-66.68,-2.3,4.7,#N/A N/A,91.2,3.8,1.41,4.14,1,-0.1333,#N/A N/A,1.54,5.68,0.959,-6.6,0.8,3,-10.7,-7.1,-0.96,26.1307,51.74,21.73,32.31,32.28,33.56,31.41,#N/A N/A,0.65,0,#N/A N/A,-0.841,3.24
15/02/2006,4.5,12.31,85.5317,4.5964,4.5722,4.5938,-9.274,-11.858,0.296,-9.471,4,#N/A N/A,4.7,278,398,0.12,0.7,1.25,10193.3,55,5.4,2.4773,57,106.78,97.6824,2.8,-66.68,-2.3,4.7,#N/A N/A,91.2,3.8,1.41,4.14,1,0.05,#N/A N/A,1.54,5.68,0.967,-6.6,0.8,3,-10.7,-7.1,-0.99,26.285,51.46,21.85,32.5,32.37,33.71,31.27,#N/A N/A,0.58,0,#N/A N/A,-0.855,3.21
16/02/2006,4.5,11.48,85.6606,4.5825,4.5654,4.5759,-10.204,-12.071,0.412,-10.666,4,#N/A N/A,4.7,278,398,0.12,0.7,1.25,10193.3,55,5.4,2.5022,57,106.78,97.6824,2.8,-66.68,-2.3,4.7,#N/A N/A,91.2,3.8,1.41,4.14,1,-0.0333,#N/A N/A,1.54,5.68,1,-6.6,0.8,3,-10.7,-7.1,-1.01,26.4393,52.64,22.05,32.71,32.46,33.82,31.68,#N/A N/A,0.58,0.06,#N/A N/A,-0.855,3.2
17/02/2006,4.5,12.01,85.5126,4.5372,4.5057,4.5475,-12.57,-15.626,-0.886,-11.725,4,#N/A N/A,4.7,278,398,0.12,0.7,1.25,10193.3,55,5.4,2.5025,57,106.78,97.6824,2.8,-66.68,-2.3,4.7,#N/A N/A,91.2,3.8,1.41,4.14,1,-0.0333,#N/A N/A,1.54,5.68,0.951,-6.6,0.8,3,-10.7,-7.1,-1,26.3337,53.01,21.93,32.69,32.54,33.62,31.65,#N/A N/A,0.51,0.06,#N/A N/A,-0.844,3.22
18/02/2006,4.5,12.01,85.5126,4.5372,4.5057,4.5475,-12.57,-15.626,-0.886,-11.725,4,#N/A N/A,4.7,278,398,0.12,0.7,1.25,10193.3,55,5.4,2.5025,57,106.78,97.6824,2.8,-66.68,-2.3,4.7,#N/A N/A,91.2,3.8,1.41,4.14,1,-0.0333,#N/A N/A,1.54,5.68,0.951,-6.6,0.8,3,-10.7,-7.1,-1,26.3337,53.01,21.93,32.69,32.54,33.62,31.65,#N/A N/A,0.51,0.06,#N/A N/A,-0.844,3.22
19/02/2006,4.5,12.01,85.5126,4.5372,4.5057,4.5475,-12.57,-15.626,-0.886,-11.725,4,#N/A N/A,4.7,278,398,0.12,0.7,1.25,10193.3,55,5.4,2.5025,57,106.78,97.6824,2.8,-66.68,-2.3,4.7,#N/A N/A,91.2,3.8,1.41,4.14,1,-0.0333,#N/A N/A,1.54,5.68,0.951,-6.6,0.8,3,-10.7,-7.1,-1,26.3337,53.01,21.93,32.69,32.54,33.62,31.65,#N/A N/A,0.51,0.06,#N/A N/A,-0.844,3.22
20/02/2006,4.5,12.01,85.5142,4.5372,4.5057,4.5476,-12.57,-15.626,-0.886,-11.725,4,#N/A N/A,4.7,278,398,0.12,0.7,1.25,10193.3,55,5.4,2.5025,57,106.78,97.6824,2.8,-66.68,-2.3,4.7,#N/A N/A,91.2,3.8,1.41,4.14,1,-0.0333,#N/A N/A,1.54,5.68,0.952,-6.6,0.8,3,-10.7,-7.1,-0.99,26.3337,53.01,21.93,32.69,32.54,33.62,31.65,#N/A N/A,0.51,0.03,#N/A N/A,-0.834,3.22
21/02/2006,4.5,12.41,85.3945,4.5648,4.5306,4.5876,-13.283,-16.874,-2.074,-11.209,4,#N/A N/A,4.7,278,398,0.12,0.7,1.25,10193.3,55,5.4,2.5248,57,106.78,97.6824,2.8,-66.68,-2.3,4.7,#N/A N/A,91.2,3.8,1.41,4.14,1,-0.0333,#N/A N/A,1.54,5.68,0.969,-6.6,0.8,3,-10.7,-7.1,-0.98,26.2525,54.05,21.69,32.52,32.41,33.44,31.66,#N/A N/A,0.53,0.04,#N/A N/A,-0.848,3.2
22/02/2006,4.5,11.88,85.4306,4.5215,4.4799,4.5622,-14.345,-18.697,-3.964,-10.38,4,#N/A N/A,4.7,278,398,0.12,0.7,1.25,10193.3,55,5.4,2.5183,57,106.78,97.6824,2.8,-66.68,-2.3,4.7,#N/A N/A,91.2,3.8,1.41,4.19,1,-0.0667,#N/A N/A,1.54,5.68,1.008,-6.6,0.8,3,-10.7,-7.1,-1,26.7479,53.04,21.8,32.8,32.75,33.69,31.79,#N/A N/A,0.51,0.02,#N/A N/A,-0.889,3.22
23/02/2006,4.5,11.87,85.1991,4.5549,4.5009,4.6133,-16.063,-21.663,-5.546,-10.607,4,#N/A N/A,4.7,278,398,0.12,0.7,1.25,10193.3,55,5.4,2.5325,57,106.78,97.6824,2.8,-66.68,-2.3,4.7,#N/A N/A,91.2,3.8,1.41,4.19,1,-0.0333,#N/A N/A,1.54,5.68,1.053,-6.6,0.8,3,-10.7,-7.1,-0.98,26.6504,52.98,21.69,32.68,32.64,33.51,31.63,#N/A N/A,0.56,0.02,#N/A N/A,-0.895,3.19
24/02/2006,4.5,11.46,85.3532,4.5727,4.5258,4.638,-15.066,-19.91,-6.639,-8.427,4,#N/A N/A,4.7,278,398,0.12,0.7,1.25,10193.3,55,5.4,2.566,57,106.78,97.6824,2.8,-66.68,-2.3,4.7,#N/A N/A,91.2,3.8,1.41,4.19,1,0,#N/A N/A,1.54,5.68,1.067,-6.6,0.8,3,-10.7,-7.1,-0.96,26.7073,53.63,21.7,32.68,32.66,33.45,31.72,#N/A N/A,0.64,0.03,#N/A N/A,-0.906,3.19
25/02/2006,4.5,11.46,85.3532,4.5727,4.5258,4.638,-15.066,-19.91,-6.639,-8.427,4,#N/A N/A,4.7,278,398,0.12,0.7,1.25,10193.3,55,5.4,2.566,57,106.78,97.6824,2.8,-66.68,-2.3,4.7,#N/A N/A,91.2,3.8,1.41,4.19,1,0,#N/A N/A,1.54,5.68,1.067,-6.6,0.8,3,-10.7,-7.1,-0.96,26.7073,53.63,21.7,32.68,32.66,33.45,31.72,#N/A N/A,0.64,0.03,#N/A N/A,-0.906,3.19
26/02/2006,4.5,11.46,85.3532,4.5727,4.5258,4.638,-15.066,-19.91,-6.639,-8.427,4,#N/A N/A,4.7,278,398,0.12,0.7,1.25,10193.3,55,5.4,2.566,57,106.78,97.6824,2.8,-66.68,-2.3,4.7,#N/A N/A,91.2,3.8,1.41,4.19,1,0,#N/A N/A,1.54,5.68,1.067,-6.6,0.8,3,-10.7,-7.1,-0.96,26.7073,53.63,21.7,32.68,32.66,33.45,31.72,#N/A N/A,0.64,0.03,#N/A N/A,-0.906,3.19
27/02/2006,4.5,11.59,85.0887,4.5905,4.5498,4.6522,-13.811,-17.928,-6.226,-7.486,4,#N/A N/A,4.7,278,398,0.12,0.7,1.25,10193.3,55,5.4,2.5505,57,106.78,97.6824,2.8,-66.68,-2.3,4.7,#N/A N/A,91.2,3.8,1.41,4.19,1,0.0333,#N/A N/A,1.54,5.68,1.087,-6.6,0.8,3,-10.7,-7.1,-0.95,26.756,52.7,21.9,32.93,32.87,33.75,31.46,#N/A N/A,0.57,0.06,#N/A N/A,-0.92,3.19
28/02/2006,4.5,12.34,84.7235,4.551,4.5075,4.599,-13.281,-17.036,-5.284,-7.997,3.6,#N/A N/A,4.8,315,307,0.04,0.3,1.26,10264.1,55.8,15.3,2.553,56,102.66,97.9184,-0.7,-62.851,-2.3,4.9,#N/A N/A,86.7,3.8,7.506,4.19,0.6,0.0333,#N/A N/A,1.42,4.6,1.05,3.9,0,3,-10.7,-7.1,-0.93,26.4961,52.34,21.65,32.5,32.49,33.47,31.06,#N/A N/A,0.57,0.06,#N/A N/A,-0.925,3.22
01/03/2006,4.5,11.54,84.8486,4.5845,4.5585,4.6238,-10.994,-13.747,-3.985,-7.009,3.6,#N/A N/A,4.8,315,307,0.04,0.3,1.26,10264.1,55.8,15.3,2.5656,56,102.66,97.9184,-0.7,-62.851,-2.3,4.9,#N/A N/A,86.7,3.8,7.506,4.19,0.6,0.0333,#N/A N/A,1.42,4.6,1.067,3.9,0,3,-10.7,-7.1,-0.91,26.6342,53.23,22.08,32.53,32.75,33.72,31.54,#N/A N/A,0.58,0.02,#N/A N/A,-0.928,3.2
02/03/2006,4.5,11.72,84.4252,4.6282,4.6111,4.6594,-8.441,-10.201,-3.376,-5.115,3.6,#N/A N/A,4.8,315,307,0.04,0.3,1.26,10264.1,55.8,15.3,2.604,56,102.66,97.9184,-0.7,-62.851,-2.3,4.9,#N/A N/A,86.7,3.8,7.506,4.19,0.6,0.2833,#N/A N/A,1.42,4.6,1.033,3.9,0,3,-10.7,-7.1,-0.9,26.4718,54.12,22.13,32.47,32.66,33.5,31.73,#N/A N/A,0.64,0.06,#N/A N/A,-0.874,3.19
03/03/2006,4.5,11.96,84.464,4.6801,4.6594,4.7024,-6.255,-8.7,-2.35,-3.815,3.6,#N/A N/A,4.8,315,307,0.04,0.3,1.26,10264.1,55.8,15.3,2.6224,56,102.66,97.9184,-0.7,-62.851,-2.3,4.9,#N/A N/A,86.7,3.8,7.506,4.19,0.6,-0.2333,#N/A N/A,1.42,4.6,1.034,3.9,0,3,-10.7,-7.1,-0.9,26.4068,54.13,22,32.36,32.74,33.48,31.74,#N/A N/A,0.66,0.06,#N/A N/A,-0.879,3.16
04/03/2006,4.5,11.96,84.464,4.6801,4.6594,4.7024,-6.255,-8.7,-2.35,-3.815,3.6,#N/A N/A,4.8,315,307,0.04,0.3,1.26,10264.1,55.8,15.3,2.6224,56,102.66,97.9184,-0.7,-62.851,-2.3,4.9,#N/A N/A,86.7,3.8,7.506,4.19,0.6,-0.2333,#N/A N/A,1.42,4.6,1.034,3.9,0,3,-10.7,-7.1,-0.9,26.4068,54.13,22,32.36,32.74,33.48,31.74,#N/A N/A,0.66,0.06,#N/A N/A,-0.879,3.16
05/03/2006,4.5,11.96,84.464,4.6801,4.6594,4.7024,-6.255,-8.7,-2.35,-3.815,3.6,#N/A N/A,4.8,315,307,0.04,0.3,1.26,10264.1,55.8,15.3,2.6224,56,102.66,97.9184,-0.7,-62.851,-2.3,4.9,#N/A N/A,86.7,3.8,7.506,4.19,0.6,-0.2333,#N/A N/A,1.42,4.6,1.034,3.9,0,3,-10.7,-7.1,-0.9,26.4068,54.13,22,32.36,32.74,33.48,31.74,#N/A N/A,0.66,0.06,#N/A N/A,-0.879,3.16
06/03/2006,4.5,12.74,84.8034,4.7504,4.7354,4.7597,-1.722,-2.976,-1.437,-0.285,3.6,#N/A N/A,4.8,315,307,0.04,0.3,1.26,10264.1,55.8,15.3,2.5952,56,102.66,97.9184,-0.7,-62.851,-2.3,4.9,#N/A N/A,86.7,3.8,7.506,4.19,0.6,0.25,#N/A N/A,1.42,4.6,0.94,3.9,0,3,-10.7,-7.1,-0.9,26.3256,52.25,21.91,32.19,32.57,33.27,31.31,#N/A N/A,0.67,0.1,#N/A N/A,-0.847,3.12
07/03/2006,4.5,12.66,85.3963,4.7223,4.7093,4.7455,-2.893,-4.418,-2.086,-0.807,3.6,#N/A N/A,4.8,315,307,0.04,0.3,1.26,10264.1,55.8,15.3,2.5795,56,102.66,97.9184,-0.7,-62.851,-2.3,4.9,#N/A N/A,86.7,3.8,7.506,4.19,0.6,0.3167,#N/A N/A,1.42,4.6,0.941,3.9,0,3,-10.7,-7.1,-0.9,26.4149,51.48,21.77,32.2,32.59,33.12,31.01,#N/A N/A,0.74,0.05,#N/A N/A,-0.874,3.16
08/03/2006,4.5,12.32,85.5892,4.7263,4.7153,4.7384,1.285,0.034,-0.995,2.28,3.6,#N/A N/A,4.8,315,307,0.04,0.3,1.26,10264.1,55.8,15.3,2.5282,56,102.66,97.9184,-0.7,-62.851,-2.3,4.9,#N/A N/A,86.7,3.8,7.506,4.94,0.6,0.3833,#N/A N/A,1.42,4.6,0.934,3.9,0,3,-10.7,-7.1,-0.87,26.4312,51.48,21.75,32.42,32.55,33.18,30.82,#N/A N/A,0.63,0.07,#N/A N/A,-0.85,3.17
09/03/2006,4.5,12.68,85.6111,4.7243,4.7173,4.7385,1.818,0.776,-1.246,3.063,3.6,#N/A N/A,4.8,315,307,0.04,0.3,1.26,10264.1,55.8,15.3,2.5226,56,102.66,97.9184,-0.7,-62.851,-2.3,4.9,#N/A N/A,86.7,3.8,7.506,4.94,0.6,0.45,#N/A N/A,1.42,4.6,0.871,3.9,0,3,-10.7,-7.1,-0.85,26.2688,51.11,21.62,32.31,32.51,33.05,30.76,#N/A N/A,0.74,0.09,#N/A N/A,-0.831,3.17
